id,name,glottocode,year,map_name_full
3654,Kove,kove1237,traditional,ecai
3656,XARUA,haru1243,traditional,ecai
3657,KAPORE,bebe1252,traditional,ecai
3658,AUSTRONESIAN,aust1307,traditional,ecai
3659,SULKA,sulk1246,traditional,ecai
3660,TUMUIP,tomo1244,traditional,ecai
3661,MENGEN,meng1267,traditional,ecai
3663,Kakat,qaqe1238,traditional,ecai
3664,Gaktai,mali1284,traditional,ecai
3665,Jramot,urap1240,traditional,ecai
3666,Asimbali,simb1259,traditional,ecai
3667,Katrak,kair1267,traditional,ecai
3668,BUTAM,buta1242,traditional,ecai
3669,TAULIL,taul1251,traditional,ecai
3670,MELAMELA,mera1242,traditional,ecai
3671,Sui,suii1244,traditional,ecai
3672,Makolkol,mako1250,traditional,ecai
3673,Kol,kolp1236,traditional,ecai
3674,Mio?,meng1267,traditional,ecai
3675,Longeinga,meng1267,traditional,ecai
3677,WASI,pele1245,traditional,ecai
3678,Mamusi,nucl1511,traditional,ecai
3680,Kakuna,melk1241,traditional,ecai
3681,UVOL,lote1237,traditional,ecai
3683,Other ?,mang1403,traditional,ecai
3684,Poko,mang1403,traditional,ecai
3685,Kukula,mang1403,traditional,ecai
3686,Mirapu,mara1401,traditional,ecai
3687,Sampantabil,mang1403,traditional,ecai
3688,Maututu,maut1237,traditional,ecai
3689,Vele,vere1251,traditional,ecai
3690,Loso,losa1236,traditional,ecai
3691,Ubae,ubae1237,traditional,ecai
3692,Bileki,bile1245,traditional,ecai
3693,Bao,baoo1237,traditional,ecai
3694,Getmata,kaul1240,traditional,ecai
3695,PASISMAUNA Eastern Inland,east2457,traditional,ecai
3696,Sokhok ?,apso1237,traditional,ecai
3697,Karore,karo1298,traditional,ecai
3698,Sengseng,seng1281,traditional,ecai
3699,Kaulong,kaul1240,traditional,ecai
3700,Miu,miuu1237,traditional,ecai
3701,Gimi,gimi1242,traditional,ecai
3702,RAUTO,puli1237,traditional,ecai
3703,LAMOGAI,lamo1244,traditional,ecai
3704,Babagarupu,baba1269,traditional,ecai
3705,Baiawa,maiw1251,traditional,ecai
3706,Yatfle,tehi1237,traditional,ecai
3707,Imyan,imya1235,traditional,ecai
3708,Sfaryere,sfar1238,traditional,ecai
3709,Salmeyt,sawi1235,traditional,ecai
3710,MOR,morm1235,traditional,ecai
3713,URUANGNIRIN,urua1244,traditional,ecai
3716,SOBEI,sobe1238,traditional,ecai
3721,MANEM,mane1266,traditional,ecai
3722,South Boazi,kuni1265,traditional,ecai
3723,North Boazi,kuni1265,traditional,ecai
3724,North Yey,yeii1239,traditional,ecai
3725,South YEY,lowe1408,traditional,ecai
3726,North KANUM,kanu1280,traditional,ecai
3727,Central KANUM,kanu1280,traditional,ecai
3729,GURINGGAI,yuin1243,traditional,ecai
3730,IYORA,sydn1236,traditional,ecai
3731,NGAGU,dyan1250,traditional,ecai
3732,NGAMBAA,kumb1268,traditional,ecai
3748,PUKAPUKA,puka1242,traditional,ecai
3761,HAWAIIAN,hawa1245,traditional,ecai
3772,North Mianmin(Wagarabi),suga1249,traditional,ecai
3774,NGALUM Ngaium,ngal1298,traditional,ecai
3775,KAUWOL,faiw1243,traditional,ecai
3776,NINGGIRUM Kasuwa,kasu1252,traditional,ecai
3777,Ninggirunt,ning1274,traditional,ecai
3778,SOUTH KATI,sout2940,traditional,ecai
3779,KOTOGUT ?,tsak1250,traditional,ecai
3780,ABAU,abau1245,traditional,ecai
3781,PYU,pyuu1245,traditional,ecai
3782,South KANUM,kanu1280,traditional,ecai
3786,KWOMA nukuma,kwom1262,traditional,ecai
3787,KAUNGA,yelo1243,traditional,ecai
3788,North-Western PAWAIA,pawa1255,traditional,ecai
3789,MIKARU Mikaru Padibi,dadi1250,traditional,ecai
3791,KOVAI,kova1243,traditional,ecai
3793,MUTU,mutu1242,traditional,ecai
3794,BARIM,karn1252,traditional,ecai
3800,Ono,onoo1247,traditional,ecai
3801,WERI Biaru-Waria,biar1240,traditional,ecai
3802,Sepoe,sepo1239,traditional,ecai
3803,Morigi-lokea,sepo1239,traditional,ecai
3804,Moreave Toaripi,nucl1581,traditional,ecai
3822,Logea,suau1242,traditional,ecai
3823,Sariba,sali1295,traditional,ecai
3825,Asiaoro,asia1264,traditional,ecai
3826,Pauia,uppe1428,traditional,ecai
3827,Yoliapi,hewa1241,traditional,ecai
3828,WOGEO,woge1237,traditional,ecai
3830,BAM,biem1237,traditional,ecai
3834,BOIKEN Island,boik1241,traditional,ecai
3836,BUNGAIN,bung1270,traditional,ecai
3837,Kaiep,kaie1237,traditional,ecai
3838,KAIEP Terebu,kaie1238,traditional,ecai
3877,Simberi,simb1257,traditional,ecai
3878,Tatau,tata1256,traditional,ecai
3879,Tabar,mand1440,traditional,ecai
3880,TIGAK Island,isla1272,traditional,ecai
3982,Sepa,sepa1242,traditional,ecai
3983,AMAHAI,amah1245,traditional,ecai
3985,ATAMANU,yala1266,traditional,ecai
3986,PAULOH,paul1238,traditional,ecai
3987,LISABATA-NONIALI,lisa1239,traditional,ecai
3988,Malayan Group,ambo1250,traditional,ecai
3989,Tala River,sout2892,traditional,ecai
3990,Southern ALUNE,sout2893,traditional,ecai
3991,SALEMAN,sale1244,traditional,ecai
3992,Central ALUNE,alun1238,traditional,ecai
3994,WEMALE,nort2864,traditional,ecai
3996,KAIBOBO,kaib1244,traditional,ecai
3997,Piru,luhu1243,traditional,ecai
3998,Sulawesi,buto1237,traditional,ecai
4000,LUHU,luhu1243,traditional,ecai
4006,BOANO,boan1242,traditional,ecai
4009,Northern ALUNE,nort2866,traditional,ecai
4011,Sulawesi,buto1237,traditional,ecai
4017,LUHU Keleng,kela1256,traditional,ecai
4018,MANIPA,mani1297,traditional,ecai
4020,Wai,hitu1239,traditional,ecai
4021,HADUKU,haru1244,traditional,ecai
4024,Ambon Malay,ambo1255,traditional,ecai
4025,Saparua,sapa1251,traditional,ecai
4026,Ambon Malay,ambo1255,traditional,ecai
4027,NUSALAUT,nusa1245,traditional,ecai
4028,HITU,hitu1239,traditional,ecai
4030,N.E. Costal,nort2864,traditional,ecai
4031,LOUN,loun1239,traditional,ecai
4032,GESER-GORAM,gese1240,traditional,ecai
4033,MASIWANG,masi1266,traditional,ecai
4034,BOBOT,bobo1254,traditional,ecai
4035,SETI,lian1255,traditional,ecai
4037,Kobi-Benggoi,beng1287,traditional,ecai
4040,Teluti,telu1263,traditional,ecai
4043,NUAULU,nuau1240,traditional,ecai
4045,MANUSELA,manu1258,traditional,ecai
4049,NEW ZALAND MAORI,maor1246,traditional,ecai
4106,ARAKI,arak1252,traditional,ecai
4218,NUKURIA,nuku1259,traditional,ecai
4244,FAGA UVEA,west2516,traditional,ecai
4245,IAAI,iaai1238,traditional,ecai
4246,KUMAK,nucl1483,traditional,ecai
4247,Yalayu,yala1265,traditional,ecai
4248,PAICI,paic1239,traditional,ecai
4249,CEMUHI,cemu1238,traditional,ecai
4250,Heake,haek1239,traditional,ecai
4251,Haveke,have1241,traditional,ecai
4252,Waamwang(extinct),waam1236,traditional,ecai
4253,Hmwaveke,hmwa1243,traditional,ecai
4254,Vamale,vama1243,traditional,ecai
4256,CAAC,caac1237,traditional,ecai
4257,YUAGA,yuag1237,traditional,ecai
4258,JAWE,jawe1237,traditional,ecai
4259,FWAI,fwai1237,traditional,ecai
4260,NEMI,nemi1240,traditional,ecai
4261,PWAPWA,pwap1237,traditional,ecai
4262,PWAAMEI,pwaa1237,traditional,ecai
4263,PIJE,pije1237,traditional,ecai
4264,Bwato,bwat1240,traditional,ecai
4265,ARHO,arho1237,traditional,ecai
4266,ARHA,arha1237,traditional,ecai
4267,OROWE,orow1242,traditional,ecai
4268,AJIE,ajie1238,traditional,ecai
4269,NERE,zire1240,traditional,ecai
4270,NEKU,neku1237,traditional,ecai
4271,Mea,meaa1237,traditional,ecai
4272,TIRI,tiri1261,traditional,ecai
4273,XARACUU,xara1244,traditional,ecai
4274,DUBEA,dumb1241,traditional,ecai
4276,Numee,nume1242,traditional,ecai
4277,XARAGURE,xara1243,traditional,ecai
4289,ROTUMAN,rotu1241,traditional,ecai
4292,FIJI,fiji1243,traditional,ecai
4295,NIUAFOOU,niua1240,traditional,ecai
4296,EAST UVEA,wall1257,traditional,ecai
4297,TUVALU,tuva1244,traditional,ecai
4308,SAMOAN,samo1305,traditional,ecai
4321,TONGAREVA(PENRHYN),penr1237,traditional,ecai
4323,MANIHIKI-RAKAHANGA(COOK ISLANDS MAORI),raka1237,traditional,ecai
4375,MORIORI(Extinct),mori1267,traditional,ecai
4382,YALAYU,yala1265,traditional,ecai
4385,KUMAK,nucl1483,traditional,ecai
4388,Uneapa,unea1237,traditional,ecai
4389,Muduapa,mudu1242,traditional,ecai
4392,Watom,wato1237,traditional,ecai
4393,Nodum,nodu1236,traditional,ecai
4394,TOLA,kuan1248,traditional,ecai
4395,Raluana,ralu1237,traditional,ecai
4397,Rebar,reba1237,traditional,ecai
4399,Matupit,matu1260,traditional,ecai
4400,Masawa,masa1304,traditional,ecai
4401,Makada,maka1306,traditional,ecai
4402,Molot,molo1260,traditional,ecai
4403,Utam,ramo1244,traditional,ecai
4404,Manuan,ramo1244,traditional,ecai
4405,Kabotirai,ramo1244,traditional,ecai
4406,Ulu,ramo1244,traditional,ecai
4407,Mioko,ramo1244,traditional,ecai
4408,Keraware,ramo1244,traditional,ecai
4409,KAMARIAN,kama1362,traditional,ecai
4410,Elpaputi Bay,elpa1239,traditional,ecai
4411,Seit-Kaitetu,seit1239,traditional,ecai
4412,ASU-ULU,asil1242,traditional,ecai
4413,SAPARUA,sapa1251,traditional,ecai
4415,LARIKE-Wakasihu,lari1255,traditional,ecai
4416,Allang,alla1249,traditional,ecai
4417,GESER-GORAM,gese1240,traditional,ecai
4420,Bicoli,maba1278,traditional,ecai
4422,TERNATE,tern1247,traditional,ecai
4424,Mareku,tido1248,traditional,ecai
4426,Suasiu,tido1248,traditional,ecai
4427,TIDORE,tido1248,traditional,ecai
4429,East Makian,east2440,traditional,ecai
4431,West Makian,west2600,traditional,ecai
4439,Tobelo,tobe1252,traditional,ecai
4440,Temate,tern1247,traditional,ecai
4444,Buton,buto1237,traditional,ecai
4449,KAWE,kawe1240,traditional,ecai
4455,BIAK,biak1248,traditional,ecai
4459,MATBAT,matb1237,traditional,ecai
4463,GEBE,gebe1237,traditional,ecai
4466,TAKIA,taki1248,traditional,ecai
4467,Yanite,kani1286,traditional,ecai
4468,YATE Keiayana,keya1238,traditional,ecai
4469,North FORE,nort2922,traditional,ecai
4470,Kosena,awiy1238,traditional,ecai
4473,KATANG,kata1264,traditional,ecai
4474,KHMU,khmu1236,traditional,ecai
4475,THAI,thai1261,traditional,ecai
4476,BLAGAR,blag1240,traditional,ecai
4480,East Mekeo,east2455,traditional,ecai
4481,Dobudurn,orok1269,traditional,ecai
4482,SIRAK,nafi1237,traditional,ecai
4483,WOM,womp1235,traditional,ecai
L002_fix_1,ARGUNI,argu1237,traditional,L002_fix
L002_fix_2,BEDOANAS,bedo1237,traditional,L002_fix
L002_fix_3,EROKWANAS,erok1237,traditional,L002_fix
L002_fix_4,KAIWAI Kilimala-Karawatu,kowi1239,traditional,L002_fix
L002_fix_5,KAIWAI Namatote-Kayumerah,nama1269,traditional,L002_fix
L002_fix_6,KARAS,kara1499,traditional,L002_fix
L002_fix_7,SEKAR,seka1247,traditional,L002_fix
L002_fix_8,SEMIMI,semi1264,traditional,L002_fix
L002_yapen_9,AIBONDENI,aibo1237,traditional,L002_yapen
L002_yapen_10,AMBAI Ambai,nucl1466,traditional,L002_yapen
L002_yapen_11,AMBAI Randawaya,rand1239,traditional,L002_yapen
L002_yapen_12,AMBAI Sumberbaba,amba1265,traditional,L002_yapen
L002_yapen_13,ANSUS,ansu1237,traditional,L002_yapen
L002_yapen_14,APUMA,papu1251,traditional,L002_yapen
L002_yapen_15,BIAK,biak1248,traditional,L002_yapen
L002_yapen_16,BUSAMI Kamanap,busa1254,traditional,L002_yapen
L002_yapen_17,BUSAMI Kaonda,busa1254,traditional,L002_yapen
L002_yapen_18,BUSAMI Sasawa,busa1254,traditional,L002_yapen
L002_yapen_19,MARAU Marau,mara1397,traditional,L002_yapen
L002_yapen_20,MARAU Natabui,mara1397,traditional,L002_yapen
L002_yapen_21,MARAU Warabori,wara1296,traditional,L002_yapen
L002_yapen_22,MUNGGUI Morui,mung1269,traditional,L002_yapen
L002_yapen_23,MUNGGUI Munggui,mung1269,traditional,L002_yapen
L002_yapen_24,POM,pomm1237,traditional,L002_yapen
L002_yapen_25,S. Halmahera - N.W. New Guinea Group,sout3229,traditional,L002_yapen
L002_yapen_26,SERUI-LAUT,seru1244,traditional,L002_yapen
L002_yapen_27,WABO Northeast,wabo1240,traditional,L002_yapen
L002_yapen_28,WABO Southeast,wabo1240,traditional,L002_yapen
L002_yapen_29,WABO West,wabo1240,traditional,L002_yapen
L002_yapen_30,WADAPI-LAUT,amba1265,traditional,L002_yapen
L002_yapen_31,WOI,woii1237,traditional,L002_yapen
L002_yapen_32,YAVA Ariepi,nucl1454,traditional,L002_yapen
L002_yapen_33,YAVA Central,cent2052,traditional,L002_yapen
L002_yapen_34,YAVA Konti-Unai,nucl1454,traditional,L002_yapen
L002_yapen_35,YAVA Mantembu,nucl1454,traditional,L002_yapen
L002_yapen_36,YAVA Mariadei,nucl1454,traditional,L002_yapen
L002_yapen_37,YAVA North,nort2825,traditional,L002_yapen
L002_yapen_38,YAVA Northeast,nucl1454,traditional,L002_yapen
L002_yapen_39,YAVA Sarawandori,nucl1454,traditional,L002_yapen
L002_yapen_40,YAVA Saweru,sawe1240,traditional,L002_yapen
L002_yapen_41,YAVA Tarau,nucl1454,traditional,L002_yapen
L002_yapen_42,YAVA Tatui,nucl1454,traditional,L002_yapen
L002_yapen_43,YAVA Wadapi-Darat,nucl1454,traditional,L002_yapen
L002_yapen_44,YAVA Yapanani-Borai,nucl1454,traditional,L002_yapen
L003_fix_45,KAYUPULAU,kayu1243,traditional,L003_fix
L003_fix_46,YOTAFA,toba1266,traditional,L003_fix
L004_aru_47,Austronesian,aust1307,traditional,L004_aru
L004_aru_48,BARAKAI,bara1367,traditional,L004_aru
L004_aru_49,DOBEL,dobe1238,traditional,L004_aru
L004_aru_50,KOLA,lola1248,traditional,L004_aru
L004_aru_51,UJIR,ujir1237,traditional,L004_aru
L004_aru_52,WOKAM TARANGAN,aruu1241,traditional,L004_aru
L004_aru_53,WOKAM TARANGAN Batulay,east2465,traditional,L004_aru
L004_aru_54,WOKAM TARANGAN Mariri,east2465,traditional,L004_aru
L004_fix_55,CASUARINA COAST ASMAT,casu1237,traditional,L004_fix
L004_fix_56,CENTRAL ASMAT,cent2117,traditional,L004_fix
L004_kai_57,BANDA,band1355,traditional,L004_kai
L004_kai_58,KEI-FORDATA Kei Besar,keib1237,traditional,L004_kai
L004_kai_59,KEI-FORDATA Kei Kecil,keik1237,traditional,L004_kai
L004_kai_60,TEOR-KUR,teor1239,traditional,L004_kai
L006_fix_61,MANAM,mana1295,traditional,L006_fix
L006_fix_62,MANDI,wiar1238,traditional,L006_fix
L006_fix_63,RAWO,rawo1244,traditional,L006_fix
L006_fix_64,VALMAN,valm1241,traditional,L006_fix
L006_fix_65,VANIMO,vani1248,traditional,L006_fix
L007_fix_66,BARIM,karn1252,traditional,L007_fix
L007_fix_67,BUKAWAC,buga1250,traditional,L007_fix
L007_fix_68,LUKEP Arop,arop1244,traditional,L007_fix
L007_fix_69,LUKEP Lukep,loke1237,traditional,L007_fix
L007_fix_70,MANGAP Kaimanga,mbul1263,traditional,L007_fix
L007_fix_71,MANGAP Mangap (Sakar),saka1290,traditional,L007_fix
L007_fix_72,TAMI,tami1290,traditional,L007_fix
L007_fix_73,YABIM,yabe1254,traditional,L007_fix
L008_fix_74,DOURA,tour1243,traditional,L008_fix
L008_fix_75,East KOITA,east2517,traditional,L008_fix
L008_fix_76,GABADI,abad1241,traditional,L008_fix
L008_fix_77,KORAFE,kora1295,traditional,L008_fix
L008_fix_78,MOTU,motu1246,traditional,L008_fix
L008_fix_79,NOTU,nucl1606,traditional,L008_fix
L008_fix_80,RORO Bereina,roro1238,traditional,L008_fix
L008_fix_81,RORO Yule-Delena,roro1238,traditional,L008_fix
L008_fix_82,SINAGORO,sina1266,traditional,L008_fix
L008_fix_83,West KOITA,west2601,traditional,L008_fix
L008_fix_84,YEGA (Okeina),yega1243,traditional,L008_fix
L009_dentrecastaux_85,BOSILEWA,bose1237,traditional,L009_dentrecastaux
L009_dentrecastaux_86,BUNAMA,buna1276,traditional,L009_dentrecastaux
L009_dentrecastaux_87,BWAIDOKA,bwai1242,traditional,L009_dentrecastaux
L009_dentrecastaux_88,DIODIO,diod1237,traditional,L009_dentrecastaux
L009_dentrecastaux_89,DOBU,dobu1241,traditional,L009_dentrecastaux
L009_dentrecastaux_90,DUAU,duau1237,traditional,L009_dentrecastaux
L009_dentrecastaux_91,FAGULULU,moli1248,traditional,L009_dentrecastaux
L009_dentrecastaux_92,GALEYA,gale1257,traditional,L009_dentrecastaux
L009_dentrecastaux_93,GUMASI,guma1254,traditional,L009_dentrecastaux
L009_dentrecastaux_94,IDUNA,idun1242,traditional,L009_dentrecastaux
L009_dentrecastaux_95,KALOKALO,kolu1245,traditional,L009_dentrecastaux
L009_dentrecastaux_96,KUKUYA,mina1269,traditional,L009_dentrecastaux
L009_dentrecastaux_97,KURADA,auhe1237,traditional,L009_dentrecastaux
L009_dentrecastaux_98,MOLIMA,moli1248,traditional,L009_dentrecastaux
L009_dentrecastaux_99,MWATEBU,mwat1237,traditional,L009_dentrecastaux
L009_dentrecastaux_100,SEWA BAY,sewa1251,traditional,L009_dentrecastaux
L009_dentrecastaux_101,WATALUMA,kani1281,traditional,L009_dentrecastaux
L009_dentrecastaux_102,YAMALELE,iama1237,traditional,L009_dentrecastaux
L009_fix_103,KEHELALA (TAVARA),kehe1241,traditional,L009_fix
L009_fix_104,MAGI Borebo (Eunoro),bore1246,traditional,L009_fix
L009_fix_105,MAGI Island (Mailu),isla1273,traditional,L009_fix
L009_fix_106,MOTU,motu1246,traditional,L009_fix
L009_fix_107,SUAU (Baibesika),suau1242,traditional,L009_fix
L009_fix_108,SUAU (Suau),suau1242,traditional,L009_fix
L009_fix_109,SUAU Bona Bona,bona1253,traditional,L009_fix
L009_fix_110,SUAU Bonarua,bona1252,traditional,L009_fix
L010_add_111,East YELE,yele1255,traditional,L010_add
L010_add_112,KEHELALA (TAVARA),kehe1241,traditional,L010_add
L010_add_113,KILIVILA,kili1267,traditional,L010_add
L010_add_114,MISIMA,misi1243,traditional,L010_add
L010_add_115,MUYUW,muyu1244,traditional,L010_add
L010_add_116,NIMOWA,nimo1246,traditional,L010_add
L010_add_117,SUD-EST,sude1239,traditional,L010_add
L010_add_118,TUBETUBE,bwan1241,traditional,L010_add
L010_add_119,West YELE,yele1255,traditional,L010_add
L011_fix_120,ALAMBLAK Alamblak,alam1246,traditional,L011_fix
L011_fix_121,ALAMBLAK Karawari,kara1494,traditional,L011_fix
L011_fix_122,NORTH-EASTERN KIWAI Urama,uram1241,traditional,L011_fix
L011_fix_123,PODOPA,folo1238,traditional,L011_fix
L011_fix_124,PODOPA Keba,keba1251,traditional,L011_fix
L011_fix_125,PODOPA Omo,folo1238,traditional,L011_fix
L012_fix_126,AGOB,agob1245,traditional,L012_fix
L012_fix_127,ARI-WARUNA Ari,arii1243,traditional,L012_fix
L012_fix_128,ARI-WARUNA Waruna,waru1267,traditional,L012_fix
L012_fix_129,ATURU,maka1315,traditional,L012_fix
L012_fix_130,BAINAPI,dibi1240,traditional,L012_fix
L012_fix_131,BAMU KIWAI Middle Bamu,bamu1257,traditional,L012_fix
L012_fix_132,BAMU KIWAI Pirupiru,bamu1257,traditional,L012_fix
L012_fix_133,BAMU KIWAI Sisiame,sisi1249,traditional,L012_fix
L012_fix_134,DORRO,namo1246,traditional,L012_fix
L012_fix_135,"Eastern BINE (Giringarede, Boze)",boze1239,traditional,L012_fix
L012_fix_136,Eastern BINE (Kunini),kuni1264,traditional,L012_fix
L012_fix_137,Eastern BINE (Sogal),soga1243,traditional,L012_fix
L012_fix_138,Eastern GIZRA (Waidoro),waid1239,traditional,L012_fix
L012_fix_139,Eastern Trans-Fly Family,east2503,traditional,L012_fix
L012_fix_140,GOGODALA,gogo1265,traditional,L012_fix
L012_fix_141,GOGODALA Adiba,gogo1265,traditional,L012_fix
L012_fix_142,Guiam Yuta,wipi1242,traditional,L012_fix
L012_fix_143,IDI,nucl1597,traditional,L012_fix
L012_fix_144,KAIRI,rumu1243,traditional,L012_fix
L012_fix_145,KAMULA,kamu1260,traditional,L012_fix
L012_fix_146,KEREWO,kere1286,traditional,L012_fix
L012_fix_147,LEWADA Balamula,bara1378,traditional,L012_fix
L012_fix_148,LEWADA Dewala,maka1315,traditional,L012_fix
L012_fix_149,LEWADA Lewada,maka1315,traditional,L012_fix
L012_fix_150,MAHIGI,mahi1249,traditional,L012_fix
L012_fix_151,MENA,mena1240,traditional,L012_fix
L012_fix_152,MINANIBAI,mina1274,traditional,L012_fix
L012_fix_153,MIRIAM (ERUB),meri1244,traditional,L012_fix
L012_fix_154,MORIGI,mori1271,traditional,L012_fix
L012_fix_155,MUTUM,bitu1242,traditional,L012_fix
L012_fix_156,MUTUM (Kapal),bitu1242,traditional,L012_fix
L012_fix_157,MUTUM (Rual),bitu1242,traditional,L012_fix
L012_fix_158,NAMBU,namb1292,traditional,L012_fix
L012_fix_159,NAMBU Parb,lenn1234,traditional,L012_fix
L012_fix_160,NAMBU Tais,namo1246,traditional,L012_fix
L012_fix_161,NORTH-EASTERN KIWAI Gope,kope1239,traditional,L012_fix
L012_fix_162,NORTH-EASTERN KIWAI Urama,kope1239,traditional,L012_fix
L012_fix_163,Northern GIDRA,wipi1242,traditional,L012_fix
L012_fix_164,Northern GIDRA (Gamaewe),gama1253,traditional,L012_fix
L012_fix_165,Northern GIDRA (Iamega),iame1239,traditional,L012_fix
L012_fix_166,Northern GIDRA (Podari),poda1239,traditional,L012_fix
L012_fix_167,Northern GIDRA (Wipim),wipi1243,traditional,L012_fix
L012_fix_168,Northern GIDRA (Wonie),woni1239,traditional,L012_fix
L012_fix_169,Northern GIDRA (Zim),wipi1242,traditional,L012_fix
L012_fix_170,Northern MABUIAG,mabu1248,traditional,L012_fix
L012_fix_171,OMATI,mouw1234,traditional,L012_fix
L012_fix_172,POROME,poro1255,traditional,L012_fix
L012_fix_173,SOUTHERN KIWAI,sout2949,traditional,L012_fix
L012_fix_174,SOUTHERN KIWAI Coastal Kiwai,coas1298,traditional,L012_fix
L012_fix_175,SOUTHERN KIWAI Daru Kiwai,daru1245,traditional,L012_fix
L012_fix_176,SOUTHERN KIWAI Duomori,doum1239,traditional,L012_fix
L012_fix_177,SOUTHERN KIWAI E. Coastal Kiwai,east2521,traditional,L012_fix
L012_fix_178,SOUTHERN KIWAI Island Kiwai,isla1274,traditional,L012_fix
L012_fix_179,SOUTHERN KIWAI S. Coastal Kiwai,sout2950,traditional,L012_fix
L012_fix_180,SUKI,suki1245,traditional,L012_fix
L012_fix_181,Southern GIDRA,wipi1242,traditional,L012_fix
L012_fix_182,Southern GIDRA Abam,abam1239,traditional,L012_fix
L012_fix_183,Southern GIDRA Dorogori,doro1265,traditional,L012_fix
L012_fix_184,Southern GIDRA Kuru,kuru1307,traditional,L012_fix
L012_fix_185,Southern GIDRA Peawa,peaw1239,traditional,L012_fix
L012_fix_186,TAO-SUAMATO,muba1238,traditional,L012_fix
L012_fix_187,TIRIO,tiri1259,traditional,L012_fix
L012_fix_188,WABUDA,wabo1241,traditional,L012_fix
L012_fix_189,WAIA,tabo1241,traditional,L012_fix
L012_fix_190,"Western BINE (Drageli, Irupi)",irup1239,traditional,L012_fix
L012_fix_191,Western BINE (Masingle),masi1270,traditional,L012_fix
L012_fix_192,Western BINE (Sebe),sebe1243,traditional,L012_fix
L012_fix_193,Western BINE (Tati),tate1244,traditional,L012_fix
L012_fix_194,Western GIZRA (Kupere),west2584,traditional,L012_fix
L012_fix_195,Western GIZRA (Togo),west2584,traditional,L012_fix
L013_fix_196,ARAWE (Arawe),araw1271,traditional,L013_fix
L013_fix_197,BOLA,bola1250,traditional,L013_fix
L013_fix_198,BULU,bulu1253,traditional,L013_fix
L013_fix_199,GASMATA,gasm1237,traditional,L013_fix
L013_fix_200,MELAMELA (Lolobau),lolo1263,traditional,L013_fix
L013_fix_201,TOLAI Kabanga,kuan1248,traditional,L013_fix
L013_fix_202,TOLAI Kininanggunan,kini1237,traditional,L013_fix
L013_fix_203,TOLAI Kokopo,koko1268,traditional,L013_fix
L013_fix_204,TOLAI Rakunei,raku1237,traditional,L013_fix
L014_admiralty_205,ANDRA-HUS,andr1248,traditional,L014_admiralty
L014_admiralty_206,Austronesian,aust1307,traditional,L014_admiralty
L014_admiralty_207,BALUAN-LOU-PAM (Baluan),balu1258,traditional,L014_admiralty
L014_admiralty_208,BALUAN-LOU-PAM (Lou),louu1245,traditional,L014_admiralty
L014_admiralty_209,BOHUAI,bohu1238,traditional,L014_admiralty
L014_admiralty_210,EMIRA-MUSSAU Emira,emir1237,traditional,L014_admiralty
L014_admiralty_211,EMIRA-MUSSAU Mussau,muss1248,traditional,L014_admiralty
L014_admiralty_212,ERE-LELE-GELE-KURUTI Ere,eree1241,traditional,L014_admiralty
L014_admiralty_213,ERE-LELE-GELE-KURUTI Gele,kele1258,traditional,L014_admiralty
L014_admiralty_214,ERE-LELE-GELE-KURUTI Koro,bowa1234,traditional,L014_admiralty
L014_admiralty_215,ERE-LELE-GELE-KURUTI Kuruti,kurt1250,traditional,L014_admiralty
L014_admiralty_216,ERE-LELE-GELE-KURUTI Lele,lele1270,traditional,L014_admiralty
L014_admiralty_217,HERMIT,herm1237,traditional,L014_admiralty
L014_admiralty_218,KANIET,kani1282,traditional,L014_admiralty
L014_admiralty_219,LEIPON,leip1237,traditional,L014_admiralty
L014_admiralty_220,LENKAU,lenk1247,traditional,L014_admiralty
L014_admiralty_221,LEVEI-TULU Chechek,kheh1237,traditional,L014_admiralty
L014_admiralty_222,LEVEI-TULU Lebej,leve1237,traditional,L014_admiralty
L014_admiralty_223,LIKUM,liku1243,traditional,L014_admiralty
L014_admiralty_224,LINDROU,nyin1250,traditional,L014_admiralty
L014_admiralty_225,LONIU,loni1238,traditional,L014_admiralty
L014_admiralty_226,MOKERANG,moke1240,traditional,L014_admiralty
L014_admiralty_227,MONDROPOLON,mond1265,traditional,L014_admiralty
L014_admiralty_228,NALI,nali1245,traditional,L014_admiralty
L014_admiralty_229,NANE,,traditional,L014_admiralty
L014_admiralty_230,NAUNA,naun1237,traditional,L014_admiralty
L014_admiralty_231,OKRO,okro1237,traditional,L014_admiralty
L014_admiralty_232,PAK-TONG (Pak),pakk1242,traditional,L014_admiralty
L014_admiralty_233,PAK-TONG (Tong),tong1326,traditional,L014_admiralty
L014_admiralty_234,PAPITALAI,papi1254,traditional,L014_admiralty
L014_admiralty_235,PENCHAL,penc1239,traditional,L014_admiralty
L014_admiralty_236,PONAM,pona1250,traditional,L014_admiralty
L014_admiralty_237,SEIMAT,seim1238,traditional,L014_admiralty
L014_admiralty_238,SISI/BIPI,bipi1237,traditional,L014_admiralty
L014_admiralty_239,SORI/HARENGAN,sori1242,traditional,L014_admiralty
L014_admiralty_240,TITAN,tita1241,traditional,L014_admiralty
L014_admiralty_241,WUVULU-AUA (Aua),auaa1241,traditional,L014_admiralty
L014_admiralty_242,WUVULU-AUA (Wuvulu),wuvu1240,traditional,L014_admiralty
L015_fix_243,'ARE'ARE,area1240,traditional,L015_fix
L015_fix_244,AROSI,aros1241,traditional,L015_fix
L015_fix_245,BANIATA,touo1238,traditional,L015_fix
